generation,best_total_travel,median_total_travel,worst_total_travel,feasible_ratio,avg_lateness,avg_used_routes,min_used_routes,max_used_routes,avg_route_duration,avg_route_travel,avg_capacity_utilization,avg_capacity_slack,min_capacity_slack,avg_depot_slack,min_depot_slack,avg_wait_time,avg_timewindow_slack,min_timewindow_slack,edge_diversity,edge_entropy,crossover_success_rate,mutation_success_rate
898,828.936867,977.214357,1347.871668,1.000000,0.000000,10.110000,10,11,1021.106748,98.531951,0.895153,20.969337,0.000000,214.893252,0.195378,3.272312,141.125506,0.006748,0.018727,0.755397,0.104308,0.317647
899,828.936867,985.675019,1411.259633,1.000000,0.000000,10.106000,10,12,1022.688785,98.787486,0.895508,20.898476,0.000000,213.311215,0.195378,3.369465,141.062283,0.006748,0.019200,0.753063,0.090909,0.428571
900,828.936867,995.470532,1415.315190,1.000000,0.000000,10.126000,10,11,1020.977238,98.813287,0.893739,21.252222,0.000000,215.022762,0.195378,3.378322,140.912499,0.006748,0.018833,0.755083,0.106987,0.413978
901,828.936867,969.355329,1353.591106,1.000000,0.000000,10.126000,10,11,1020.261950,97.558659,0.893739,21.252222,0.000000,215.738050,0.195378,3.432935,141.635940,0.006748,0.019469,0.750558,0.108407,0.465839
902,828.936867,971.497361,1347.803871,1.000000,0.000000,10.114000,10,11,1021.851048,97.582899,0.894799,21.040142,0.000000,214.148952,0.195378,3.480481,140.528227,0.021801,0.018490,0.756608,0.096413,0.346591
903,828.936867,975.159115,1353.551814,1.000000,0.000000,10.100000,10,11,1024.224055,98.123257,0.896040,20.792079,0.000000,211.775945,0.258636,3.536181,139.615833,0.006748,0.018783,0.755849,0.112088,0.371951
904,828.936867,980.446399,1301.492670,1.000000,0.000000,10.118000,10,11,1021.100748,97.859777,0.894446,21.110891,0.000000,214.899252,0.195378,3.413521,140.995286,0.006748,0.018889,0.754206,0.094714,0.281609
905,828.936867,969.326152,1421.095421,1.000000,0.000000,10.100000,10,11,1019.883383,97.759919,0.896040,20.792079,0.000000,216.116617,0.195378,3.134470,141.903358,0.006748,0.017875,0.758638,0.099099,0.349693
906,828.936867,974.561386,1384.061552,1.000000,0.000000,10.080000,10,11,1023.507713,98.533180,0.897817,20.436508,0.000000,212.492287,0.954145,3.237433,141.464604,0.006748,0.018114,0.757934,0.093960,0.404255
907,828.936867,969.829328,1320.687470,1.000000,0.000000,10.074000,10,11,1022.163096,97.759822,0.898352,20.329561,0.000000,213.836904,0.954145,3.124386,142.120681,0.006748,0.017788,0.758707,0.101580,0.343750
908,828.936867,970.348164,1323.869776,1.000000,0.000000,10.102000,10,12,1018.888948,97.450061,0.895862,20.827559,0.000000,217.111052,0.195378,3.083756,142.782102,0.006748,0.017729,0.757176,0.095128,0.294118
909,828.936867,968.505214,1272.295239,1.000000,0.000000,10.066000,10,12,1019.290387,97.062586,0.899066,20.186767,0.000000,216.709613,0.195378,2.831450,144.210551,0.006748,0.016699,0.760080,0.077951,0.346821
910,828.936867,965.132496,1430.024205,1.000000,0.000000,10.092000,10,11,1017.685614,96.765262,0.896750,20.650020,0.000000,218.314386,0.195378,2.939282,144.698967,0.006748,0.017240,0.756237,0.086758,0.356021
911,828.936867,970.737639,1565.530518,1.000000,0.000000,10.084000,10,11,1020.118188,97.495885,0.897461,20.507735,0.000000,215.881812,0.685011,3.037233,143.274439,0.006748,0.017169,0.756669,0.091111,0.327044
912,828.936867,980.406421,1324.917089,1.000000,0.000000,10.070000,10,11,1021.547507,98.349234,0.898709,20.258193,0.000000,214.452493,0.195378,2.966066,142.121586,0.006748,0.016535,0.761887,0.091314,0.386364
913,828.936867,971.317576,1315.467570,1.000000,0.000000,10.090000,10,12,1019.310786,98.063339,0.896928,20.614470,0.000000,216.689214,0.195378,2.953867,142.833710,0.006748,0.017150,0.758962,0.079823,0.365714
914,828.936867,977.805634,1325.978313,1.000000,0.000000,10.102000,10,12,1019.046815,97.759494,0.895862,20.827559,0.000000,216.953185,0.195378,3.068445,143.048941,0.006748,0.018074,0.754749,0.095890,0.416216
915,828.936867,987.487676,1303.286192,1.000000,0.000000,10.088000,10,11,1021.564361,98.514062,0.897105,20.578906,0.000000,214.435639,0.195378,3.117314,141.910222,0.006748,0.017477,0.758853,0.098876,0.404494
916,828.936867,985.135981,1372.689253,1.000000,0.000000,10.110000,10,11,1021.610571,98.603618,0.895153,20.969337,0.000000,214.389429,0.195378,3.316003,140.885669,0.021801,0.017728,0.757990,0.100897,0.312139
917,828.936867,971.587865,1351.368201,1.000000,0.000000,10.106000,10,12,1020.620683,97.909562,0.895508,20.898476,0.000000,215.379317,0.195378,3.249186,141.347622,0.006748,0.017492,0.758702,0.108889,0.396450
918,828.936867,976.197786,1320.607958,1.000000,0.000000,10.112000,10,11,1020.443160,98.056379,0.894976,21.004747,0.000000,215.556840,0.195378,3.271751,141.323148,0.021801,0.017255,0.759782,0.100656,0.378049
919,828.936867,961.813936,1385.003644,1.000000,0.000000,10.100000,10,12,1021.018974,97.949668,0.896040,20.792079,0.000000,214.981026,0.195378,3.230000,141.572207,0.006748,0.017711,0.757366,0.090090,0.337500
920,828.936867,967.440795,1552.583693,1.000000,0.000000,10.110000,10,11,1020.665051,97.713548,0.895153,20.969337,0.000000,215.334949,0.195378,3.310397,141.332548,0.006748,0.018073,0.755385,0.088889,0.323699
921,828.936867,987.094436,1429.421351,1.000000,0.000000,10.122000,10,12,1021.895704,98.566375,0.894092,21.181585,0.000000,214.104296,0.659294,3.459395,140.554670,0.006748,0.019161,0.751940,0.096197,0.327273
922,828.936867,983.922940,1469.035000,1.000000,0.000000,10.120000,10,11,1020.609183,98.295321,0.894269,21.146245,0.000000,215.390817,0.659294,3.338163,141.545053,0.006748,0.019052,0.752531,0.094808,0.391061
923,828.936867,969.436305,1293.605258,1.000000,0.000000,10.120000,10,12,1018.617577,97.564754,0.894269,21.146245,0.000000,217.382423,0.195378,3.210546,142.594118,0.006748,0.018253,0.754652,0.106667,0.354430
924,828.936867,979.373450,1398.744216,1.000000,0.000000,10.102000,10,12,1021.662803,98.478486,0.895862,20.827559,0.000000,214.337197,0.195378,3.260080,141.497495,0.006748,0.018801,0.751845,0.088235,0.443787
925,828.936867,972.542263,1400.839031,1.000000,0.000000,10.112000,10,12,1020.124684,98.260707,0.894976,21.004747,0.000000,215.875316,0.195378,3.218885,142.374437,0.006748,0.018381,0.755104,0.105856,0.384181
926,828.936867,978.561599,1414.242065,1.000000,0.000000,10.106000,10,11,1020.247465,98.339027,0.895508,20.898476,0.000000,215.752535,0.195378,3.168067,142.041803,0.006748,0.018073,0.755851,0.089912,0.371429
927,828.936867,976.180561,1395.582843,1.000000,0.000000,10.112000,10,12,1019.102880,98.150633,0.894976,21.004747,0.000000,216.897120,0.251434,3.126691,142.533626,0.006748,0.017982,0.756912,0.108460,0.331395
928,828.936867,977.694520,1360.632015,1.000000,0.000000,10.102000,10,11,1020.006942,98.079157,0.895862,20.827559,0.000000,215.993058,0.195378,3.133145,142.035901,0.006748,0.017566,0.758657,0.082789,0.396341
929,828.936867,976.539669,1316.427246,1.000000,0.000000,10.092000,10,12,1021.784713,98.557656,0.896750,20.650020,0.000000,214.215287,0.195378,3.172075,141.222558,0.006748,0.017567,0.759382,0.075688,0.307263
930,828.936867,968.782790,1373.111021,1.000000,0.000000,10.086000,10,11,1022.730209,97.941721,0.897283,20.543327,0.000000,213.269791,0.195378,3.274167,141.140461,0.006748,0.018095,0.755725,0.093750,0.331492
931,828.936867,976.095814,1356.038732,1.000000,0.000000,10.112000,10,11,1021.487028,98.129166,0.894976,21.004747,0.000000,214.512972,0.195378,3.369947,140.721501,0.006577,0.017455,0.760952,0.106522,0.409639
932,828.936867,975.584609,1400.614501,1.000000,0.000000,10.112000,10,12,1021.509988,98.287707,0.894976,21.004747,0.000000,214.490012,0.195378,3.356237,140.892532,0.006748,0.018508,0.756074,0.097996,0.396450
933,828.936867,968.837715,1360.072795,1.000000,0.000000,10.094000,10,11,1022.596630,97.899133,0.896572,20.685556,0.000000,213.403370,0.251434,3.338965,141.171512,0.006748,0.018530,0.755153,0.106195,0.387283
934,828.936867,974.451515,1385.998658,1.000000,0.000000,10.072000,10,12,1024.745468,98.127699,0.898531,20.293884,0.000000,211.254532,0.251434,3.328942,139.964922,0.006577,0.017679,0.759466,0.090293,0.354651
935,828.936867,971.462166,1426.482422,1.000000,0.000000,10.098000,10,11,1021.958394,97.765431,0.896217,20.756585,0.000000,214.041606,0.195378,3.325005,140.199894,0.006577,0.017693,0.758258,0.107383,0.351852
936,828.936867,965.688243,1369.875954,1.000000,0.000000,10.096000,10,12,1021.670485,96.961225,0.896395,20.721078,0.000000,214.329515,0.889745,3.358647,140.743232,0.006748,0.016840,0.762520,0.084821,0.369318
937,828.936867,957.812044,1344.371956,1.000000,0.000000,10.086000,10,11,1020.731196,96.924085,0.897283,20.543327,0.000000,215.268804,0.195378,3.175185,141.835366,0.006748,0.017732,0.755355,0.089862,0.327586
938,828.936867,960.661920,1340.287427,1.000000,0.000000,10.084000,10,11,1020.315160,97.197612,0.897461,20.507735,0.000000,215.684840,0.195378,3.087173,142.034090,0.006748,0.016896,0.760049,0.081448,0.357143
939,828.936867,971.426248,1401.689591,1.000000,0.000000,10.082000,10,11,1021.703299,97.999696,0.897639,20.472129,0.000000,214.296701,0.258636,3.127797,141.149659,0.006748,0.017296,0.759215,0.083333,0.308511
940,828.936867,962.361507,1303.026851,1.000000,0.000000,10.110000,10,12,1018.123361,96.888541,0.895153,20.969337,0.000000,217.876639,0.195378,3.136840,142.950556,0.006577,0.017146,0.759387,0.118681,0.375000
941,828.936867,965.414867,1275.177676,1.000000,0.000000,10.072000,10,11,1021.498631,97.179134,0.898531,20.293884,0.000000,214.501369,0.195378,3.097460,142.498393,0.006748,0.016498,0.763030,0.085393,0.323699
942,828.936867,959.864144,1285.689068,1.000000,0.000000,10.080000,10,11,1020.053048,96.657461,0.897817,20.436508,0.000000,215.946952,0.195378,3.078275,142.962138,0.006748,0.016043,0.764564,0.090293,0.371429
943,828.936867,955.842536,1293.370044,1.000000,0.000000,10.072000,10,11,1020.651831,97.011387,0.898531,20.293884,0.000000,215.348169,0.251434,3.029066,142.889396,0.006748,0.016698,0.761409,0.081633,0.384615
944,828.936867,967.848657,1367.185913,1.000000,0.000000,10.108000,10,12,1017.853163,97.073831,0.895330,20.933914,0.000000,218.146837,0.195378,3.072375,143.535279,0.006577,0.016929,0.759596,0.075893,0.447853
945,828.936867,966.705037,1329.531644,1.000000,0.000000,10.086000,10,12,1019.230025,97.465072,0.897283,20.543327,0.000000,216.769975,0.195378,2.969213,143.324789,0.006748,0.017059,0.759515,0.095023,0.326087
946,828.936867,972.781038,1381.588527,1.000000,0.000000,10.116000,10,12,1018.786021,98.022516,0.894622,21.075524,0.000000,217.213979,0.251434,3.144436,143.157632,0.006748,0.017818,0.756163,0.075893,0.340909
947,828.936867,968.390835,1362.643620,1.000000,0.000000,10.076000,10,12,1022.660929,97.902910,0.898174,20.365224,0.000000,213.339071,0.195378,3.178618,142.234190,0.006748,0.018278,0.754152,0.085202,0.367876
948,828.936867,972.913656,1380.595045,1.000000,0.000000,10.096000,10,11,1020.843518,98.205177,0.896395,20.721078,0.000000,215.156482,0.195378,3.149567,142.467815,0.006748,0.017312,0.758526,0.094092,0.357143
949,828.936867,991.162202,1371.461941,1.000000,0.000000,10.120000,10,11,1021.991591,99.724272,0.894269,21.146245,0.000000,214.008409,0.195378,3.333453,140.940313,0.006748,0.018398,0.756441,0.091723,0.380682
950,828.936867,982.556181,1368.725047,1.000000,0.000000,10.090000,10,11,1023.051318,99.012311,0.896928,20.614470,0.000000,212.948682,0.195378,3.235536,141.378838,0.006748,0.019039,0.751774,0.134361,0.407407
951,828.936867,983.653397,1371.098583,1.000000,0.000000,10.108000,10,11,1021.426612,98.759352,0.895330,20.933914,0.000000,214.573388,0.195378,3.263207,140.971846,0.006748,0.018109,0.757638,0.098901,0.389535
952,828.936867,982.603782,1395.725381,1.000000,0.000000,10.086000,10,12,1023.234084,99.278725,0.897283,20.543327,0.000000,212.765916,0.195378,3.190138,140.948039,0.006748,0.019021,0.753332,0.104677,0.508876
953,828.936867,985.828410,1486.365222,1.000000,0.000000,10.142000,10,11,1019.355360,98.507324,0.892329,21.534214,0.000000,216.644640,0.195378,3.392408,140.913863,0.006748,0.019484,0.753115,0.096916,0.351515
954,828.936867,977.957264,1380.036468,1.000000,0.000000,10.102000,10,12,1022.047851,98.236995,0.895862,20.827559,0.000000,213.952149,0.251434,3.323373,140.854530,0.006748,0.018365,0.758184,0.105381,0.366197
955,828.936867,973.788163,1329.096780,1.000000,0.000000,10.090000,10,12,1022.449560,98.171462,0.896928,20.614470,0.000000,213.550440,0.251434,3.259660,140.831826,0.006748,0.017931,0.758855,0.101351,0.349462
956,828.936867,977.242576,1461.840298,1.000000,0.000000,10.104000,10,11,1020.740410,98.404038,0.895685,20.863025,0.000000,215.259590,0.195378,3.192867,141.757055,0.006748,0.018928,0.753381,0.081264,0.335227
957,828.936867,977.547055,1309.601660,1.000000,0.000000,10.102000,10,12,1019.893752,98.049018,0.895862,20.827559,0.000000,216.106248,0.195378,3.124755,142.116117,0.006748,0.018183,0.755382,0.070796,0.396341
958,828.936867,975.830277,1387.982232,1.000000,0.000000,10.072000,10,11,1022.676641,98.205186,0.898531,20.293884,0.000000,213.323359,0.195378,3.112765,141.609737,0.006748,0.017334,0.758897,0.101124,0.396739
959,828.936867,982.823701,1379.530723,1.000000,0.000000,10.090000,10,11,1021.660809,98.859289,0.896928,20.614470,0.000000,214.339191,0.195378,3.110673,141.537624,0.006748,0.017495,0.759106,0.083333,0.377246
960,828.936867,981.251642,1422.196712,1.000000,0.000000,10.112000,10,12,1020.040326,98.339246,0.894976,21.004747,0.000000,215.959674,0.258636,3.202413,141.507929,0.006748,0.017855,0.756700,0.098434,0.389610
961,828.936867,985.860908,1470.274143,1.000000,0.000000,10.108000,10,11,1022.536693,98.999432,0.895330,20.933914,0.000000,213.463307,0.195378,3.351146,140.362021,0.006748,0.018218,0.756993,0.104444,0.439759
962,828.936867,965.153648,1308.960227,1.000000,0.000000,10.092000,10,12,1021.600060,97.739518,0.896750,20.650020,0.000000,214.399940,0.954145,3.236006,141.872849,0.006748,0.017912,0.755366,0.107143,0.392670
963,828.936867,968.397142,1404.819595,1.000000,0.000000,10.108000,10,12,1019.633805,97.679421,0.895330,20.933914,0.000000,216.366195,0.195378,3.191149,142.111430,0.006748,0.017910,0.755634,0.094808,0.333333
964,828.936867,983.742101,1433.839809,1.000000,0.000000,10.112000,10,11,1020.812113,98.355108,0.894976,21.004747,0.000000,215.187887,0.195378,3.278852,142.063370,0.006748,0.017891,0.756443,0.076404,0.408284
965,828.936867,984.134127,1329.739226,1.000000,0.000000,10.150000,10,12,1019.448944,98.420693,0.891626,21.674877,0.000000,216.551056,0.195378,3.484367,141.049645,0.006748,0.018030,0.756398,0.087838,0.423729
966,828.936867,978.988384,1324.096464,1.000000,0.000000,10.094000,10,12,1021.199545,98.307226,0.896572,20.685556,0.000000,214.800455,0.195378,3.156751,141.669131,0.000000,0.017312,0.758240,0.120729,0.340000
967,828.936867,970.101501,1315.315094,1.000000,0.000000,10.092000,10,11,1021.244218,97.869851,0.896750,20.650020,0.000000,214.755782,0.195378,3.186941,141.600285,0.006748,0.016913,0.760136,0.087838,0.396226
968,828.936867,973.608590,1325.536461,1.000000,0.000000,10.096000,10,11,1020.782177,97.737330,0.896395,20.721078,0.000000,215.217823,0.195378,3.190608,141.853001,0.006748,0.016931,0.760514,0.084091,0.372781
969,828.936867,982.789676,1518.166277,1.000000,0.000000,10.118000,10,11,1021.151838,98.240972,0.894446,21.110891,0.000000,214.848162,0.195378,3.380121,140.334975,0.006748,0.017599,0.758063,0.087248,0.412429
970,828.936867,971.225216,1306.569794,1.000000,0.000000,10.092000,10,11,1021.340349,97.528414,0.896750,20.650020,0.000000,214.659651,0.195378,3.231100,140.384754,0.006748,0.017331,0.758963,0.110599,0.345029
971,828.936867,972.097704,1505.150420,1.000000,0.000000,10.096000,10,11,1021.181578,98.134662,0.896395,20.721078,0.000000,214.818422,0.195378,3.190817,140.918566,0.006748,0.017385,0.759159,0.095238,0.369697
972,828.936867,962.226088,1367.865292,1.000000,0.000000,10.104000,10,11,1019.760435,97.588935,0.895685,20.863025,0.000000,216.239565,0.195378,3.176208,142.158995,0.006748,0.017674,0.757295,0.109620,0.340909
973,828.936867,969.368671,1445.201558,1.000000,0.000000,10.104000,10,12,1019.347854,97.554390,0.895685,20.863025,0.000000,216.652146,0.195378,3.138012,142.872462,0.006748,0.017311,0.759224,0.091518,0.400000
974,828.936867,968.647590,1283.863366,1.000000,0.000000,10.096000,10,11,1020.149010,97.538292,0.896395,20.721078,0.000000,215.850990,0.954145,3.146778,142.458614,0.006748,0.017730,0.756167,0.099307,0.416107
975,828.936867,963.723836,1269.023377,1.000000,0.000000,10.094000,10,11,1019.793768,97.342815,0.896572,20.685556,0.000000,216.206232,0.251434,3.112199,142.764896,0.006748,0.016658,0.761508,0.084475,0.405882
976,828.936867,966.642182,1453.424643,1.000000,0.000000,10.080000,10,11,1020.911599,97.670119,0.897817,20.436508,0.000000,215.088401,1.192526,3.062741,142.426005,0.006748,0.016443,0.761417,0.096847,0.380952
977,828.936867,971.601645,1364.351732,1.000000,0.000000,10.096000,10,12,1018.713750,97.499331,0.896395,20.721078,0.000000,217.286250,0.195378,3.005808,143.535288,0.006748,0.016840,0.758532,0.071588,0.419753
978,828.936867,975.195819,1369.793739,1.000000,0.000000,10.088000,10,12,1021.793979,98.381955,0.897105,20.578906,0.000000,214.206021,0.195378,3.153805,142.071599,0.006748,0.016787,0.760429,0.097345,0.321637
979,828.936867,972.541381,1348.660274,1.000000,0.000000,10.082000,10,11,1022.436931,98.121877,0.897639,20.472129,0.000000,213.563069,0.954145,3.189444,141.527476,0.006748,0.017423,0.757386,0.109091,0.357955
980,828.936867,965.195883,1349.304018,1.000000,0.000000,10.082000,10,11,1020.402865,97.212163,0.897639,20.472129,0.000000,215.597135,0.342832,3.076086,142.632113,0.006748,0.016588,0.760338,0.084862,0.378049
981,828.936867,970.799398,1454.764303,1.000000,0.000000,10.106000,10,12,1018.686859,97.467976,0.895508,20.898476,0.000000,217.313141,0.195378,3.098380,143.213751,0.006748,0.017365,0.756259,0.081448,0.358289
982,828.936867,980.011729,1343.051351,1.000000,0.000000,10.074000,10,12,1023.385803,98.461677,0.898352,20.329561,0.000000,212.614197,0.954145,3.176856,141.410355,0.006748,0.017479,0.756609,0.085011,0.373057
983,828.936867,976.119154,1306.123266,1.000000,0.000000,10.118000,10,12,1018.969547,97.563288,0.894446,21.110891,0.000000,217.030453,1.192526,3.227885,142.099411,0.006748,0.017327,0.757392,0.077434,0.356725
984,828.936867,977.199700,1354.109385,1.000000,0.000000,10.094000,10,12,1020.845345,98.153901,0.896572,20.685556,0.000000,215.154655,0.195378,3.136474,141.786939,0.006748,0.017458,0.757252,0.072848,0.412371
985,828.936867,983.347942,1443.050718,1.000000,0.000000,10.088000,10,11,1023.405545,98.764936,0.897105,20.578906,0.000000,212.594455,0.195378,3.277745,140.440292,0.006748,0.017531,0.758238,0.093886,0.422619
986,828.936867,974.179336,1315.242462,1.000000,0.000000,10.116000,10,12,1019.057404,97.968845,0.894622,21.075524,0.000000,216.942596,0.195378,3.177319,141.801618,0.006748,0.018036,0.755450,0.112832,0.363636
987,828.936867,981.109476,1313.838823,1.000000,0.000000,10.136000,10,11,1017.175760,97.909902,0.892857,21.428571,0.000000,218.824240,0.251434,3.176787,142.230356,0.006748,0.017524,0.758871,0.089520,0.324873
988,828.936867,978.189508,1424.532283,1.000000,0.000000,10.104000,10,11,1020.984158,98.476847,0.895685,20.863025,0.000000,215.015842,0.195378,3.210139,141.778178,0.006748,0.017565,0.757861,0.100656,0.368715
